File Name	Subject Description	Motion Description	KeyWords	Number of Frames	Frame Rate	Length (s)
91_58.amc	walks and turns	270	[]	205	120	1.7083333333333333
91_59.amc	walks and turns	360 smallStumble	[]	129	120	1.075
91_60.amc	walks and turns	360	[]	152	120	1.2666666666666666
91_61.amc	walks and turns	360	[]	150	120	1.25
91_62.amc	walks and turns	walkFigure8	['walk']	770	120	6.416666666666667
93_01.amc	Charleston Dance	Motorcycle Pose	[]	8	120	0.06666666666666667
93_02.amc	Charleston Dance	rangeOfMotion	[]	621	120	5.175
93_03.amc	Charleston Dance	charleston_01	[]	183	120	1.525
93_04.amc	Charleston Dance	charleston_side_by_side_female	[]	210	120	1.75
93_05.amc	Charleston Dance	charleston_side_by_side_male	[]	227	120	1.8916666666666666
93_06.amc	Charleston Dance	lindyHop2	[]	167	120	1.3916666666666666
93_07.amc	Charleston Dance	Casual Walk	[]	97	120	0.8083333333333333
93_08.amc	Charleston Dance	xtra fancY charleston	[]	231	120	1.925
94_01.amc	indian dance		[]	1500	120	12.5
94_02.amc	indian dance		[]	1391	120	11.591666666666667
94_03.amc	indian dance		[]	1554	120	12.95
94_04.amc	indian dance		[]	1309	120	10.908333333333333
94_05.amc	indian dance		[]	2196	120	18.3
94_06.amc	indian dance		[]	1047	120	8.725
94_07.amc	indian dance		[]	963	120	8.025
94_08.amc	indian dance		[]	1144	120	9.533333333333333
94_09.amc	indian dance		[]	1655	120	13.791666666666666
94_10.amc	indian dance		[]	1440	120	12.0
94_11.amc	indian dance		[]	2003	120	16.691666666666666
94_12.amc	indian dance		[]	1874	120	15.616666666666667
94_13.amc	indian dance		[]	830	120	6.916666666666667
94_14.amc	indian dance		[]	1247	120	10.391666666666667
94_15.amc	indian dance		[]	920	120	7.666666666666667
94_16.amc	indian dance		[]	845	120	7.041666666666667
102_01.amc	Basketball	RightWideTurn	[]	114	120	0.95
102_02.amc	Basketball	LeftWideTurn	[]	72	120	0.6
102_03.amc	Basketball	SuperTightLeft	[]	62	120	0.5166666666666667
102_04.amc	Basketball	SuperTightRight	[]	69	120	0.575
102_05.amc	Basketball	RunningStraight	[]	45	120	0.375
102_06.amc	Basketball	RunningWideRight	[]	58	120	0.48333333333333334
102_07.amc	Basketball	RunningWideLeft	[]	46	120	0.38333333333333336
102_08.amc	Basketball	RunningTighterRight	[]	57	120	0.475
102_09.amc	Basketball	calibration	[]	18	120	0.15
102_10.amc	Basketball	RunningNoBall	[]	40	120	0.3333333333333333
102_11.amc	Basketball	OffensiveMoveSpinLeft	[]	72	120	0.6
102_12.amc	Basketball	OffensiveMoveSpinLeft	[]	70	120	0.5833333333333334
102_13.amc	Basketball	OffensiveMoveGoRight	[]	62	120	0.5166666666666667
102_14.amc	Basketball	OffensiveMoveGoLeft	[]	81	120	0.675
102_15.amc	Basketball	OffensiveMoveSpinRight	[]	74	120	0.6166666666666667
102_16.amc	Basketball	WalkEvasiveLeft	[]	88	120	0.7333333333333333
102_17.amc	Basketball	WalkEvasiveRight	[]	72	120	0.6
102_18.amc	Basketball	FeintLeftMoveRight	[]	95	120	0.7916666666666666
102_19.amc	Basketball	FeintRightMoveLeft	[]	93	120	0.775
102_20.amc	Basketball	FakeShotBreakRight	[]	252	120	2.1
102_21.amc	Basketball	FakeShotBreakLeft	[]	215	120	1.7916666666666667
102_22.amc	Basketball	DefensiveStraightNoStop	[]	102	120	0.85
102_23.amc	Basketball	DefensiveStraightWithStop	[]	147	120	1.225
102_24.amc	Basketball	DefensiveRightStopToStop	[]	135	120	1.125
102_25.amc	Basketball	DefensiveLeftStopToStop	[]	122	120	1.0166666666666666
102_26.amc	Basketball	DefensiveMoveZigZag	[]	186	120	1.55
102_27.amc	Basketball	DefensiveMoveSideToSide	[]	70	120	0.5833333333333334
102_28.amc	Basketball	DefensiveMoveSideToSide	[]	292	120	2.433333333333333
102_29.amc	Basketball	Pivoting	[]	332	120	2.7666666666666666
102_30.amc	Basketball	SraightDriveFromStop	[]	88	120	0.7333333333333333
102_31.amc	Basketball	RightDrive (left then right)	[]	94	120	0.7833333333333333
102_32.amc	Basketball	LeftDrive (right then left)	[]	126	120	1.05
102_33.amc	Basketball	RightTightTurn	[]	91	120	0.7583333333333333
103_01.amc	Charelston Dancing		[]	8	120	0.06666666666666667
103_02.amc	Charelston Dancing	rangeOfMotion_01	[]	621	120	5.175
103_03.amc	Charelston Dancing	charleston_01	[]	183	120	1.525
103_04.amc	Charelston Dancing	charleston_side_by_side_female	[]	210	120	1.75
103_05.amc	Charelston Dancing	charleston_side_by_side_male	[]	227	120	1.8916666666666666
103_06.amc	Charelston Dancing	lindyHop2	[]	167	120	1.3916666666666666
103_07.amc	Charelston Dancing	Casual Walk	[]	97	120	0.8083333333333333
103_08.amc	Charelston Dancing	xtra fancY charleston	[]	231	120	1.925
104_01.amc	motion	JogThrough	[]	160	120	1.3333333333333333
104_02.amc	motion	neutral Male walk, exact footfalls	['walk']	368	120	3.066666666666667
104_03.amc	motion	Frankenstein male walk, exact footfalls	['walk']	674	120	5.616666666666666
104_04.amc	motion	JogThrough	[]	82	120	0.6833333333333333
104_05.amc	motion		[]	203	120	1.6916666666666667
104_06.amc	motion	StartJog	[]	139	120	1.1583333333333334
104_07.amc	motion		[]	959	120	7.991666666666666
104_08.amc	motion	StartJog	[]	130	120	1.0833333333333333
104_09.amc	motion	JogStop	[]	145	120	1.2083333333333333
104_10.amc	motion	JogStop	[]	138	120	1.15
104_11.amc	motion	HappyGoLuckWalk	[]	224	120	1.8666666666666667
104_12.amc	motion	ExcitedWalk	[]	175	120	1.4583333333333333
104_13.amc	motion	StumbleWalk	[]	228	120	1.9
104_14.amc	motion	HappyStartWalk	[]	295	120	2.4583333333333335
104_15.amc	motion		[]	86	120	0.7166666666666667
104_16.amc	motion	SpasticWalk	[]	135	120	1.125
104_17.amc	motion	SpasticStop	[]	193	120	1.6083333333333334
104_18.amc	motion	SpasticStop	[]	278	120	2.316666666666667
104_19.amc	motion	CasualWalk	[]	383	120	3.191666666666667
104_20.amc	motion		[]	291	120	2.425
104_21.amc	motion		[]	328	120	2.7333333333333334
104_22.amc	motion	RegularWalk8	[]	765	120	6.375
104_23.amc	motion		[]	763	120	6.358333333333333
104_24.amc	motion		[]	789	120	6.575
104_25.amc	motion		[]	1020	120	8.5
104_26.amc	motion		[]	457	120	3.808333333333333
104_27.amc	motion	RegularWalkRightAngleTurns	[]	1013	120	8.441666666666666
104_28.amc	motion	SternWalk	[]	235	120	1.9583333333333333
104_29.amc	motion	SternWalk	[]	199	120	1.6583333333333334
104_30.amc	motion	SternWalk8	[]	568	120	4.733333333333333
104_31.amc	motion		[]	535	120	4.458333333333333
104_32.amc	motion	SternWalkRightAngleTurns	[]	651	120	5.425
104_33.amc	motion		[]	618	120	5.15
104_34.amc	motion		[]	464	120	3.8666666666666667
104_35.amc	motion	SlowWalk	[]	447	120	3.725
104_36.amc	motion	SlowWalk8	[]	964	120	8.033333333333333
104_37.amc	motion	RunThrough	[]	62	120	0.5166666666666667
104_38.amc	motion		[]	1111	120	9.258333333333333
104_39.amc	motion	SlowWalkRightAngleTurns	[]	1338	120	11.15
104_40.amc	motion		[]	1264	120	10.533333333333333
104_41.amc	motion	ZombieWalk	[]	648	120	5.4
104_42.amc	motion	ZombieWalk8	[]	1088	120	9.066666666666666
104_43.amc	motion	ZombieWalkRightAngleTurns	[]	1406	120	11.716666666666667
104_44.amc	motion	AttitudeWalk	[]	452	120	3.7666666666666666
104_45.amc	motion	AttitudeWalk8	[]	919	120	7.658333333333333
104_46.amc	motion	AttitudeWalkRightAngleTurns	[]	1159	120	9.658333333333333
104_47.amc	motion		[]	705	120	5.875
104_48.amc	motion	RunThrough	[]	49	120	0.4083333333333333
104_49.amc	motion		[]	1135	120	9.458333333333334
104_50.amc	motion		[]	1335	120	11.125
104_51.amc	motion		[]	575	120	4.791666666666667
104_52.amc	motion		[]	1127	120	9.391666666666667
104_53.amc	motion	StartRun	[]	124	120	1.0333333333333334
104_54.amc	motion	StartRun	[]	103	120	0.8583333333333333
104_55.amc	motion	StartRun	[]	209	120	1.7416666666666667
104_56.amc	motion	RunStop	[]	152	120	1.2666666666666666
104_57.amc	motion	RunStop	[]	159	120	1.325
105_01.amc	motion	WalkDigital8	[]	1140	120	9.5
105_02.amc	motion	WalkStraight	[]	727	120	6.058333333333334
105_03.amc	motion	Walk8	[]	776	120	6.466666666666667
105_04.amc	motion	Digital8	[]	900	120	7.5
105_05.amc	motion	mummyWalk	[]	1124	120	9.366666666666667
105_06.amc	motion	MotorCyclePose	[]	56	120	0.4666666666666667
105_07.amc	motion	mummy8	[]	1075	120	8.958333333333334
105_08.amc	motion	mummyDigital8	[]	1654	120	13.783333333333333
105_09.amc	motion	DrunkWalk	['run']	2250	120	18.75
105_10.amc	motion	SlowWalk	[]	1322	120	11.016666666666667
105_11.amc	motion	LavishWalk	[]	775	120	6.458333333333333
105_12.amc	motion	TooCoolWalk	[]	925	120	7.708333333333333
105_13.amc	motion	SadWalk	[]	1232	120	10.266666666666667
105_14.amc	motion	DepressedWalk	[]	1153	120	9.608333333333333
105_15.amc	motion	ClumsyWalk	[]	1287	120	10.725
105_16.amc	motion	Limp	[]	787	120	6.558333333333334
105_17.amc	motion	QuickWalk	[]	632	120	5.266666666666667
105_18.amc	motion	CarefulWalk LookingAround	[]	1400	120	11.666666666666666
105_19.amc	motion	March	[]	784	120	6.533333333333333
105_20.amc	motion	ShyWalk	[]	1155	120	9.625
105_21.amc	motion	acheyWalk	[]	1612	120	13.433333333333334
105_22.amc	motion	CasualQuickWalk	[]	877	120	7.308333333333334
105_23.amc	motion	CoolWalk	[]	1111	120	9.258333333333333
105_24.amc	motion	HurtLegWalk	[]	1584	120	13.2
105_25.amc	motion	DragBadLegWalk	[]	1306	120	10.883333333333333
105_26.amc	motion	HurtStomachWalk	[]	867	120	7.225
105_27.amc	motion	SlowWalk	[]	1205	120	10.041666666666666
105_28.amc	motion	GhettoWalk	[]	1377	120	11.475
105_29.amc	motion	NormalWalk	[]	908	120	7.566666666666666
105_30.amc	motion	SexyWalk	[]	1307	120	10.891666666666667
105_31.amc	motion	NormalWalk	[]	829	120	6.908333333333333
105_32.amc	motion	ScaredWalk	[]	1551	120	12.925
105_33.amc	motion	MachoWalk	[]	1123	120	9.358333333333333
105_34.amc	motion	NormalWalk	[]	919	120	7.658333333333333
105_35.amc	motion	TrafficWalk	[]	1271	120	10.591666666666667
105_36.amc	motion	WalkStraight	[]	369	120	3.075
105_37.amc	motion	Forward	[]	130	120	1.0833333333333333
105_38.amc	motion	SmallForward	[]	190	120	1.5833333333333333
105_39.amc	motion	JumpForward	[]	185	120	1.5416666666666667
105_40.amc	motion	JumpForward	[]	195	120	1.625
105_41.amc	motion	JumpForward	[]	209	120	1.7416666666666667
105_42.amc	motion	JumpForward	[]	232	120	1.9333333333333333
105_43.amc	motion	JumpSmallForward	[]	94	120	0.7833333333333333
105_44.amc	motion	JumpSmallForward	[]	140	120	1.1666666666666667
105_45.amc	motion	JumpForward	[]	154	120	1.2833333333333334
105_46.amc	motion	Jump Turn	[]	133	120	1.1083333333333334
105_47.amc	motion	Jump Turn	[]	195	120	1.625
105_48.amc	motion	JumpTurn	[]	182	120	1.5166666666666666
105_49.amc	motion	Jump Turn	[]	200	120	1.6666666666666667
105_50.amc	motion	JumpTurn	[]	275	120	2.2916666666666665
105_51.amc	motion	FurtherJumpTurn	[]	201	120	1.675
105_52.amc	motion	SmallJumpTurn	[]	211	120	1.7583333333333333
105_53.amc	motion	180	[]	230	120	1.9166666666666667
105_54.amc	motion	180	[]	282	120	2.35
105_55.amc	motion	180	[]	194	120	1.6166666666666667
105_56.amc	motion	90	[]	207	120	1.725
105_57.amc	motion	WalkForward	[]	490	120	4.083333333333333
105_58.amc	motion	270	[]	205	120	1.7083333333333333
105_59.amc	motion	360 smallStumble	[]	129	120	1.075
105_60.amc	motion	360	[]	152	120	1.2666666666666666
105_61.amc	motion	360	[]	150	120	1.25
105_62.amc	motion	walkFigure8	['walk']	770	120	6.416666666666667
106_01.amc	Female General Subject	clean	[]	30	120	0.25
106_02.amc	Female General Subject	clean	[]	46	120	0.38333333333333336
106_03.amc	Female General Subject	clean	[]	95	120	0.7916666666666666
106_04.amc	Female General Subject	clean	[]	227	120	1.8916666666666666
106_05.amc	Female General Subject	clean	[]	95	120	0.7916666666666666
106_06.amc	Female General Subject	clean	[]	270	120	2.25
106_07.amc	Female General Subject	clean	[]	123	120	1.025
106_08.amc	Female General Subject	clean	[]	137	120	1.1416666666666666
106_09.amc	Female General Subject	clean	[]	97	120	0.8083333333333333
106_10.amc	Female General Subject	clean	[]	210	120	1.75
106_11.amc	Female General Subject	clean	[]	285	120	2.375
106_12.amc	Female General Subject	clean	[]	236	120	1.9666666666666666
106_13.amc	Female General Subject	clean	[]	152	120	1.2666666666666666
106_14.amc	Female General Subject	clean	[]	240	120	2.0
106_15.amc	Female General Subject		[]	484	120	4.033333333333333
106_16.amc	Female General Subject	clean	[]	124	120	1.0333333333333334
106_17.amc	Female General Subject	clean	[]	233	120	1.9416666666666667
106_18.amc	Female General Subject	clean	[]	161	120	1.3416666666666666
106_19.amc	Female General Subject	clean	[]	496	120	4.133333333333334
106_20.amc	Female General Subject	clean	[]	317	120	2.6416666666666666
106_21.amc	Female General Subject	bad AMC	[]	112	120	0.9333333333333333
106_22.amc	Female General Subject	clean	[]	82	120	0.6833333333333333
106_23.amc	Female General Subject	clean	[]	106	120	0.8833333333333333
106_24.amc	Female General Subject	clean	[]	107	120	0.8916666666666667
106_25.amc	Female General Subject	clean	[]	255	120	2.125
106_26.amc	Female General Subject	clean	[]	165	120	1.375
106_27.amc	Female General Subject	clean	[]	230	120	1.9166666666666667
106_28.amc	Female General Subject	clean	[]	147	120	1.225
106_29.amc	Female General Subject	clean	[]	485	120	4.041666666666667
106_30.amc	Female General Subject	clean	[]	300	120	2.5
106_31.amc	Female General Subject	clean	[]	279	120	2.325
106_32.amc	Female General Subject	clean	[]	369	120	3.075
106_33.amc	Female General Subject	clean	[]	440	120	3.6666666666666665
106_34.amc	Female General Subject	clean	[]	130	120	1.0833333333333333
107_01.amc	Walking with obstacles 1		[]	220	120	1.8333333333333333
107_02.amc	Walking with obstacles 1		[]	286	120	2.3833333333333333
107_03.amc	Walking with obstacles 1		[]	213	120	1.775
107_04.amc	Walking with obstacles 1		[]	181	120	1.5083333333333333
107_05.amc	Walking with obstacles 1		[]	179	120	1.4916666666666667
107_06.amc	Walking with obstacles 1		[]	153	120	1.275
107_07.amc	Walking with obstacles 1		[]	214	120	1.7833333333333334
107_08.amc	Walking with obstacles 1		[]	344	120	2.8666666666666667
107_09.amc	Walking with obstacles 1		[]	260	120	2.1666666666666665
107_10.amc	Walking with obstacles 1		[]	236	120	1.9666666666666666
107_11.amc	Walking with obstacles 1		[]	249	120	2.075
107_12.amc	Walking with obstacles 1		[]	105	120	0.875
107_13.amc	Walking with obstacles 1		[]	89	120	0.7416666666666667
107_14.amc	Walking with obstacles 1		[]	183	120	1.525
108_01.amc	Walking with obstacles 2		[]	300	120	2.5
108_02.amc	Walking with obstacles 2		[]	476	120	3.966666666666667
108_03.amc	Walking with obstacles 2		[]	510	120	4.25
108_04.amc	Walking with obstacles 2		[]	76	120	0.6333333333333333
108_05.amc	Walking with obstacles 2		[]	75	120	0.625
108_06.amc	Walking with obstacles 2		[]	78	120	0.65
108_07.amc	Walking with obstacles 2		[]	92	120	0.7666666666666667
108_08.amc	Walking with obstacles 2		[]	93	120	0.775
108_09.amc	Walking with obstacles 2		[]	104	120	0.8666666666666667
108_10.amc	Walking with obstacles 2		[]	98	120	0.8166666666666667
108_11.amc	Walking with obstacles 2		[]	101	120	0.8416666666666667
108_12.amc	Walking with obstacles 2		[]	56	120	0.4666666666666667
108_13.amc	Walking with obstacles 2		[]	64	120	0.5333333333333333
108_14.amc	Walking with obstacles 2		[]	72	120	0.6
108_15.amc	Walking with obstacles 2		[]	147	120	1.225
108_16.amc	Walking with obstacles 2		[]	146	120	1.2166666666666666
108_17.amc	Walking with obstacles 2		[]	95	120	0.7916666666666666
108_18.amc	Walking with obstacles 2		[]	102	120	0.85
108_19.amc	Walking with obstacles 2		[]	105	120	0.875
108_20.amc	Walking with obstacles 2		[]	115	120	0.9583333333333334
108_21.amc	Walking with obstacles 2		[]	206	120	1.7166666666666666
108_22.amc	Walking with obstacles 2		[]	192	120	1.6
108_23.amc	Walking with obstacles 2		[]	276	120	2.3
108_24.amc	Walking with obstacles 2		[]	220	120	1.8333333333333333
108_25.amc	Walking with obstacles 2		[]	254	120	2.1166666666666667
108_26.amc	Walking with obstacles 2		[]	229	120	1.9083333333333334
108_27.amc	Walking with obstacles 2		[]	174	120	1.45
108_28.amc	Walking with obstacles 2		[]	150	120	1.25
111_01.amc	Pregnant Woman	Walk backwards	[]	415	120	3.4583333333333335
111_02.amc	Pregnant Woman	Bow	[]	175	120	1.4583333333333333
111_03.amc	Pregnant Woman	Crawling	[]	634	120	5.283333333333333
111_04.amc	Pregnant Woman	Curtsey	[]	302	120	2.5166666666666666
111_05.amc	Pregnant Woman	Dance	[]	385	120	3.2083333333333335
111_06.amc	Pregnant Woman	Get up from floor	[]	634	120	5.283333333333333
111_07.amc	Pregnant Woman	Get up from floor	[]	821	120	6.841666666666667
111_08.amc	Pregnant Woman	Get up from floor	[]	638	120	5.316666666666666
111_09.amc	Pregnant Woman	Get up from chair	[]	326	120	2.716666666666667
111_10.amc	Pregnant Woman	get up from chair	[]	186	120	1.55
111_11.amc	Pregnant Woman	get up from chair	[]	237	120	1.975
